Name,Weightclass,Link,Placing,Name,YOB,Team,State,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points,Drug tested
Monte Lofing,-66,lifters-view?id=9136,4.,Monte Lofing,1958,,NE,65.61,162.5,172.5,177.5,92.5,100,102.5,167.5,175,180,460,362.94,
Patrick Keenan,-74,lifters-view?id=40100,1.,Patrick Keenan,1966,,OH,69.68,167.5,-182.5,182.5,115,120,122.5,190,200,215,520,391.04,
Chris Boillot,-74,lifters-view?id=17861,2.,Chris Boillot,1963,,AZ,72.87,167.5,177.5,-192.5,117.5,-122.5,122.5,177.5,197.5,-207.5,497.5,361.83,
Laddie Gibson,-83,lifters-view?id=275,1.,Laddie Gibson,1965,,NY,82.38,-210,210,-232.5,160,170,-177.5,200,230,257.5,637.5,427.44,X
Gregory Page,-83,lifters-view?id=14752,2.,Gregory Page,1963,,OH,81.64,210,222.5,235,127.5,135,145,232.5,247.5,-257.5,627.5,423.06,
Donovan Thompson,-83,lifters-view?id=11714,3.,Donovan Thompson,1966,Team Carolina,NC,82.38,175,190,-197.5,142.5,155,-157.5,182.5,210,-222.5,555,372.13,
William Tabor,-83,lifters-view?id=16464,4.,William Tabor,1964,Team Carolina,SC,81.16,170,180,187.5,122.5,127.5,132.5,200,215,222.5,542.5,367.06,
Doug Harney,-83,lifters-view?id=6146,5.,Doug Harney,1962,Team Florida,FL,82.74,160,170,-182.5,95,-97.5,,205,215,-222.5,480,320.98,
Patrick Foster,-83,lifters-view?id=35274,6.,Patrick Foster,1967,Optimal Performance,PA,80.39,155,165,170,97.5,102.5,107.5,155,175,-192.5,452.5,307.97,
David Ricks,-93,lifters-view?id=12374,3.,David Ricks,1959,Supreme Sports Performance & Training,VA,92.43,-292.5,-292.5,292.5,187.5,200,207.5,280,295,305,805,507.15,
Julian Ulvang,-93,lifters-view?id=9268,2.,Julian Ulvang,1962,,FL,91.29,205,215,220,150,-160,160,225,250,,630,399.36,X
Mike Burns,-93,lifters-view?id=2626,3.,Mike Burns,1966,Out of Africa,MN,90.22,167.5,182.5,190,160,165,172.5,205,230,-237.5,592.5,377.78,
Matt Muccigrosso,-93,lifters-view?id=8341,4.,Matt Muccigrosso,1959,,MO,89.14,185,195,200,152.5,157.5,160,230,-235,-237.5,590,378.49,
James Plomer,-93,lifters-view?id=31718,5.,James Plomer,1962,,TX,89.92,175,185,195,115,122.5,-130,197.5,210,220,537.5,343.30,
Mark Knowles,-93,lifters-view?id=18015,6.,Mark Knowles,1963,,MA,92.34,177.5,192.5,200,115,122.5,-127.5,185,207.5,215,537.5,338.79,
Dave Wilke,-93,lifters-view?id=37661,7.,Dave Wilke,1958,,IL,91.82,-170,170,175,-110,110,-115,205,217.5,-220,502.5,317.63,
Mark Robb,-105,lifters-view?id=583,1.,Mark Robb,1959,Reactive Training Systems,VA,104.11,252.5,265,275,145,150,-152.5,275,-292.5,-292.5,700,419.58,X
Eric Milfeld,-105,lifters-view?id=13631,2.,Eric Milfeld,1967,,TX,104.43,230,240,-245,132.5,140,145,275,280,-290,665,398.14,
Garmez Parks,-105,lifters-view?id=34034,3.,Garmez Parks,1965,,OK,102.78,-220,220,242.5,-155,155,-160,245,265,-277.5,662.5,398.96,
Roy Andrew,-105,lifters-view?id=5095,4.,Roy Andrew,1967,,VA,103.93,200,210,220,150,157.5,162.5,247.5,262.5,-267.5,645,386.81,
Wade Craig,-105,lifters-view?id=27699,5.,Wade Craig,1963,,WA,99.16,202.5,220,230,135,147.5,152.5,225,252.5,-262.5,635,387.79,
Victor Fazio,-105,lifters-view?id=40091,6.,Victor Fazio,1965,,OH,99.56,245,-260,260,130,140,-142.5,235,-255,,635,387.16,
Gene Santomartino,-105,lifters-view?id=1673,7.,Gene Santomartino,1964,GET THE LIFT,MD,99.24,192.5,205,215,142.5,150,155,242.5,260,-272.5,630,384.62,
Eugene Ring Jr.,-105,lifters-view?id=38912,8.,Eugene Ring Jr.,1963,,NY,102.91,230,-247.5,-247.5,140,-147.5,147.5,232.5,247.5,-260,625,376.19,
Kevin Carter,-105,lifters-view?id=7032,9.,Kevin Carter,1962,,NY,101.29,210,-225,-225,145,-152.5,-152.5,245,260,265,620,375.41,
David Slockett,-105,lifters-view?id=24044,10.,David Slockett,1965,,FL,101.44,207.5,220,-227.5,135,-140,-140,227.5,240,-250,595,360.09,
Ron Doiron,-105,lifters-view?id=16416,11.,Ron Doiron,1967,Out of Africa,SC,102.91,190,195,202.5,155,160,-162.5,200,-207.5,212.5,575,346.09,
Darvis Simms,-105,lifters-view?id=38071,12.,Darvis Simms,1958,,NC,103.15,-180,180,-192.5,140,145,-150,212.5,217.5,-222.5,542.5,326.26,
Virgil Diaz,-105,lifters-view?id=40314,13.,Virgil Diaz,1960,,FL,104.22,175,187.5,192.5,95,100,-102.5,210,222.5,-232.5,515,308.54,
Richard Wilcox,-120,lifters-view?id=550,1.,Richard Wilcox,1967,Team Carolina,NC,119.05,240,257.5,272.5,180,-190,,262.5,285,295,747.5,430.56,
James Wildman,-120,lifters-view?id=9918,2.,James Wildman,1959,,FL,115.91,190,210,-220,100,120,140,190,210,220,570,330.49,
Beau Moore,120+,lifters-view?id=1057,7.,Beau Moore,1965,Team Titan,IA,175.93,307.5,330,-337.5,215,-227.5,-227.5,305,-325,,850,459.17,
Brad Gillingham,120+,lifters-view?id=285,2.,Brad Gillingham,1966,,MN,148.89,252.5,272.5,-282.5,190,200,207.5,280,310,325,805,445.89,
Wade Johnson,120+,lifters-view?id=41062,3.,Wade Johnson,1965,,TN,167.15,250,270,275,160,172.5,182.5,250,270,280,737.5,401.64,
Carl Werda,120+,lifters-view?id=5794,4.,Carl Werda,1966,Out of Africa,NE,146.92,240,260,-267.5,160,165,170,240,260,-265,690,382.88,
Domenick Fonio,120+,lifters-view?id=8499,5.,Domenick Fonio,1962,,PA,133.47,217.5,232.5,242.5,152.5,162.5,170,240,252.5,267.5,680,382.84,
Randy Cairns,120+,lifters-view?id=1266,6.,Randy Cairns,1965,,MI,124.95,225,235,245,127.5,137.5,142.5,237.5,250,262.5,650,370.44,
Samuel Trawick,120+,lifters-view?id=31428,7.,Samuel Trawick,1966,Team Florida,FL,131.30,225,237.5,247.5,150,157.5,-165,227.5,240,-255,645,364.17,
Phil Drenik,-59,lifters-view?id=40513,1.,Phil Drenik,1956,,OH,58.41,70,,,65,72.5,-77.5,167.5,177.5,187.5,330,288.52,
James Trubits,-66,lifters-view?id=38897,1.,James Trubits,1956,,NY,61.03,75,82.5,90,60,67.5,-72.5,110,115,125,282.5,237.24,
TJ Arant,-74,lifters-view?id=36146,-,TJ Arant,1955,,GA,73.24,-117.5,-117.5,-117.5,87.5,-92.5,-92.5,147.5,157.5,165,0,0.00,
Alex Howe,-83,lifters-view?id=41118,1.,Alex Howe,1957,,MD,80.02,110,122.5,-137.5,90,95,-105,150,160,170,387.5,264.51,
Gerald Busch,-83,lifters-view?id=40190,2.,Gerald Busch,1955,,TX,82.19,95,100,105,75,82.5,87.5,117.5,130,137.5,330,221.56,
John LaFlamme,-93,lifters-view?id=1720,1.,John LaFlamme,1950,Team Florida,FL,90.86,192.5,205,208,100,110,112.5,220,235,-247.5,555.5,352.91,
Charles Maloney,-93,lifters-view?id=38898,2.,Charles Maloney,1955,,NY,90.26,145,155,-162.5,85,92.5,95,192.5,202.5,-215,452.5,288.47,
Phillip Rosenstern,-93,lifters-view?id=8481,-,Phillip Rosenstern,1954,,PA,91.94,-172.5,-172.5,-185,97.5,102.5,-105,242.5,257.5,-262.5,0,0.00,
Rory McCoy,-105,lifters-view?id=35332,1.,Rory McCoy,1955,,PA,104.71,167.5,177.5,-182.5,122.5,132.5,140,210,222.5,242.5,560,334.94,
Steven Slavens,-105,lifters-view?id=33795,2.,Steven Slavens,1951,,WA,96.17,137.5,-152.5,-157.5,92.5,102.5,110,182.5,192.5,210,457.5,283.01,
Michael Bitting,-105,lifters-view?id=3938,3.,Michael Bitting,1956,,FL,104.77,150,155,-160,120,125,127.5,175,-180,-180,457.5,273.59,
Michael Czop,-105,lifters-view?id=23046,4.,Michael Czop,1956,,FL,100.47,165,-175,-175,70,75,-77.5,170,177.5,187.5,427.5,259.71,
Don Zimmerman,-105,lifters-view?id=17022,-,Don Zimmerman,1956,,PA,103.35,207.5,220,227.5,120,-125,125,-205,-205,-205,0,0.00,
Frank Panaro,-120,lifters-view?id=325,1.,Frank Panaro,1951,,NY,109.69,-202.5,202.5,212.5,110,125,132.5,-260,260,280,625,368.13,
Sergey Shadyun,-120,lifters-view?id=9954,2.,Sergey Shadyun,1957,,CO,119.39,180,200,-220,125,135,-145,180,200,210,545,313.70,
David Wolf,-120,lifters-view?id=6494,3.,David Wolf,1954,Out of Africa,WY,115.63,-150,150,-165,120,-127.5,127.5,190,200,-207.5,477.5,277.05,
Robert Crawford,-120,lifters-view?id=4893,4.,Robert Crawford,1951,,WI,118.79,125,165,-182.5,110,125,-137.5,125,175,-200,465,267.98,
D L Diltz,-120,lifters-view?id=33801,5.,D L Diltz,1948,,MN,105.47,125,137.5,147.5,-110,117.5,122.5,182.5,-200,-200,452.5,269.96,
Curtis Wainwright,120+,lifters-view?id=32624,1.,Curtis Wainwright,1954,,AL,124.29,210,-220,227.5,110,120,-125,230,240,-245,587.5,335.17,
Tim Thomas,120+,lifters-view?id=5707,2.,Tim Thomas,1956,Team L.A.B.,IL,127.32,182.5,195,205,140,147.5,-157.5,197.5,215,222.5,575,326.49,
Green Steven,120+,lifters-view?id=13254,3.,Green Steven,1951,,CA,144.22,160,-180,-185,130,140,-145,200,220,,520,289.33,
Iain Burgess,-59,lifters-view?id=997,1.,Iain Burgess,1944,,MD,58.69,85,95,102.5,55,-60,60,120,-130,-130,282.5,245.89,
Daniel Rohrbach,-66,lifters-view?id=5032,1.,Daniel Rohrbach,1947,,WA,64.65,107.5,110,112.5,72.5,75,77.5,132.5,137.5,140,330,263.60,
Alex Galant,-66,lifters-view?id=299,2.,Alex Galant,1947,,CO,62.40,105,112.5,117.5,42.5,50,-55,122.5,135,142.5,310,255.29,
Gordon Santee,-66,lifters-view?id=609,3.,Gordon Santee,1946,,CA,61.18,65,75,80,65,70,72.5,125,141.5,150,302.5,253.50,
Petro Kravtsov,-74,lifters-view?id=37764,1.,Petro Kravtsov,1946,,NY,73.18,-142.5,150,-155,90,92.5,-95,155,162.5,165,407.5,295.48,
Frank Stamboolian Jr,-74,lifters-view?id=13554,2.,Frank Stamboolian Jr,1938,,PA,72.10,115,122.5,130,80,85,92.5,142.5,152.5,160,382.5,280.37,
Jeff Hughes,-83,lifters-view?id=8843,1.,Jeff Hughes,1946,,WA,80.40,127.5,135,137.5,90,92.5,95,170,177.5,182.5,415,282.45,
Thomas Kalen,-93,lifters-view?id=1738,1.,Thomas Kalen,1943,,AL,86.09,142.5,147.5,155,90,95,100,150,157.5,165,420,274.51,
Robert Evans,-105,lifters-view?id=16904,1.,Robert Evans,1946,,CA,103.81,115,125,130,110,120,-125,115,125,-130,375,225.00,
Daryl Haskew,-120,lifters-view?id=9270,1.,Daryl Haskew,1947,,AL,108.35,95,,,95,,,137.5,,,327.5,193.65,
Matthew Arremony,-59,lifters-view?id=30965,1.,Matthew Arremony,1997,Flexx Training Systems,CT,58.94,180,187.5,-192.5,-112.5,112.5,120,230,242.5,-255,550,476.85,X
Andres Ramos,-59,lifters-view?id=38409,2.,Andres Ramos,1999,Flexx Training Systems,TX,58.11,200,-205,205,100,105,107.5,200,210,217.5,530,465.66,
Danny Krummenoehl,-59,lifters-view?id=32452,5.,Danny Krummenoehl,1987,,MD,58.85,165,-170,-170,127.5,132.5,-135,200,210,215,512.5,444.95,
Callum Hurst,-59,lifters-view?id=25300,3.,Callum Hurst,1997,GET THE LIFT,TX,58.90,180,190,-195.5,100,-105,-105,192.5,205,215,505,438.09,
Charles Brennan,-59,lifters-view?id=32178,7.,Charles Brennan,1990,Team Florida,FL,59.00,-155,167.5,-175,115,122.5,127.5,177.5,190,200,495,428.77,
Enrico Cabredo,-59,lifters-view?id=26666,8.,Enrico Cabredo,1992,,NJ,58.14,155,162.5,-165,85,90,-95,175,185,-192.5,437.5,384.21,
Keith McHoney,-66,lifters-view?id=1760,1.,Keith McHoney,1985,The Strength Guys,SC,65.80,232.5,250,255,142.5,155,157.5,257.5,270,275,687.5,541.20,X
Jonathan Garcia,-66,lifters-view?id=3512,3.,Jonathan Garcia,1988,,FL,65.06,240,250.5,-255.5,150,157.5,-163,227.5,240,245,653,518.87,X
Phillip Brown,-66,lifters-view?id=4637,5.,Phillip Brown,1987,The Strength Athlete,GA,65.99,210,220,230,142.5,147.5,152.5,217.5,-230,230,612.5,481.00,
Sean Ambrocio,-66,lifters-view?id=31528,6.,Sean Ambrocio,1992,,WI,65.65,-187.5,190,-197.5,125,132.5,-137.5,227.5,235,242.5,565,445.56,
Jeff Cohen,-66,lifters-view?id=11614,7.,Jeff Cohen,1984,GET THE LIFT,MD,64.90,185,195,-200,152.5,-159,-160.5,197.5,210,-220,557.5,443.88,X
Zaw Thiha,-66,lifters-view?id=31219,8.,Zaw Thiha,1990,,NC,65.52,200,-210,-210,130,-135,-135,225,-235,-235,555,438.39,
Vincent Yacuzzi Jr,-66,lifters-view?id=30920,10.,Vincent Yacuzzi Jr,1988,,FL,65.31,190,200,202.5,120,-125,-125,215,-225,-225,537.5,425.70,X
Benjamin Thomas,-66,lifters-view?id=29069,2.,Benjamin Thomas,1998,,NY,64.57,182.5,190,200,102.5,105,-110,227.5,-235,-235,532.5,425.79,
Nam Ha,-66,lifters-view?id=32179,12.,Nam Ha,1986,,FL,64.84,175,185,-192.5,115,125,-130,-205,210,217.5,527.5,420.31,
Nikhil Thomas,-66,lifters-view?id=15377,13.,Nikhil Thomas,1990,Murder of Crows Barball Club,NY,65.13,185,190,195,110,-112.5,-112.5,210,222.5,-230,527.5,418.78,
MICHAEL CABONILAS,-66,lifters-view?id=32453,14.,MICHAEL CABONILAS,1989,,NJ,65.09,167.5,175,182.5,122.5,-127.5,-127.5,210,220,-227.5,525,417.01,
Julian Liggins,-66,lifters-view?id=40173,15.,Julian Liggins,1990,,FL,65.76,180,190,195,102.5,110,112.5,190,200,-205,507.5,399.71,
Mark Davis,-66,lifters-view?id=40867,16.,Mark Davis,1984,,PA,64.73,152.5,167.5,170,110,117.5,-122.5,197.5,215,-227.5,502.5,401.00,
Ariel James Barros,-66,lifters-view?id=23875,17.,Ariel James Barros,1992,,NJ,65.30,150,170,-175,105,112.5,-117.5,205,217.5,-227.5,500,396.10,
Manuel Prieto,-66,lifters-view?id=25212,18.,Manuel Prieto,1984,,NY,63.76,160,167.5,-172.5,107.5,112.5,115,200,210,215,497.5,402.13,
Joseph Criscio,-66,lifters-view?id=33781,20.,Joseph Criscio,1993,,NJ,65.27,160,170,175,110,117.5,-122.5,185,192.5,195,487.5,386.34,
Sean Queller,-66,lifters-view?id=36040,21.,Sean Queller,1978,,NY,65.34,162.5,175,-177.5,85,87.5,90,210,222.5,-227.5,487.5,385.95,
Taylor Atwood,-74,lifters-view?id=1761,1.,Taylor Atwood,1988,The Strength Guys,NY,73.48,235,247.5,262.5,180,187.5,192.5,270,285,295,750,542.18,X
Eric LaPointe,-74,lifters-view?id=23524,3.,Eric LaPointe,1992,The Strength Athlete,NH,73.57,220,230,-237.5,145,152.5,157.5,275,290,292.5,680,491.16,
David Shelton,-74,lifters-view?id=27448,5.,David Shelton,1993,,TX,74.00,222.5,235,-240,160,167.5,170,260,-267.5,267.5,672.5,483.73,
Zachary DiCostanzo,-74,lifters-view?id=23707,10.,Zachary DiCostanzo,1992,Flexx Training Systems,MA,72.72,232.5,242.5,-247.5,150,155,157.5,232.5,242.5,250,650,473.46,X
Myo Thiha,-74,lifters-view?id=17964,12.,Myo Thiha,1994,,NC,72.92,215,227.5,-230,150,157.5,-160,-260,-260,260,645,468.85,
Hamza Anwar,-74,lifters-view?id=23339,1.,Hamza Anwar,1998,,FL,72.62,225,237.5,247.5,127.5,135,140,235,255,-265,642.5,468.45,
David Cauchon,-74,lifters-view?id=34169,16.,David Cauchon,1988,,CT,73.46,210,-222.5,222.5,145,152.5,155,-260,260,-272.5,637.5,460.98,
Brian Shim,-74,lifters-view?id=24232,17.,Brian Shim,1989,Breed Elite Powerlifting,PA,73.74,210,227.5,235,125,135,137.5,242.5,252.5,262.5,635,457.90,X
Ariel Merivil,-74,lifters-view?id=27842,18.,Ariel Merivil,1983,,NE,73.83,205,215,227.5,135,142.5,-147.5,237.5,250,262.5,632.5,455.72,
Matthew Sowards,-74,lifters-view?id=23353,20.,Matthew Sowards,1979,,OH,73.61,-185,190,-202.5,152.5,-162.5,162.5,225,240,250,602.5,435.01,
Anas Anbar,-74,lifters-view?id=15230,21.,Anas Anbar,1992,,TX,72.41,205,215,-222.5,142.5,150,-155,220,235,-252.5,600,438.42,
Sean Santos,-74,lifters-view?id=24071,23.,Sean Santos,1990,,FL,72.40,-195,195,205,115,120,125,245,265,-280,595,434.77,
Ethan Hetzler,-74,lifters-view?id=5468,25.,Ethan Hetzler,1992,,IN,73.43,187.5,200,205,137.5,145,147.5,220,232.5,235,587.5,424.94,
Jeffrey Hammond,-74,lifters-view?id=32823,5.,Jeffrey Hammond,1997,GET THE LIFT,VA,72.96,195,205,210,110,115,120,230,240,247.5,577.5,419.61,
Minh Nguyen,-74,lifters-view?id=27843,27.,Minh Nguyen,1992,,GA,72.08,190,200,-207.5,142.5,150,155,195,212.5,-222.5,567.5,416.03,
Andy Naiyanet,-74,lifters-view?id=24049,28.,Andy Naiyanet,1992,,FL,71.68,160,167.5,180,150,157.5,-162.5,227.5,-240,-240,565,415.90,
Ryan Kropp,-74,lifters-view?id=35826,29.,Ryan Kropp,1992,,OK,72.59,-200,-200,200,135,-140,-140,227.5,-237.5,-237.5,562.5,410.23,
Leif Erikson,-74,lifters-view?id=38273,7.,Leif Erikson,1998,,AK,72.85,-202.5,202.5,-210,117.5,125,130,210,222.5,-227.5,555,403.71,
Robert Mauceri,-74,lifters-view?id=30816,31.,Robert Mauceri,1990,,NY,73.03,197.5,207.5,-212.5,97.5,102.5,-105,235,245,-255,555,402.99,
Zachary Nelson,-74,lifters-view?id=6138,32.,Zachary Nelson,1990,,FL,73.29,187.5,197.5,200,135,140,145,197.5,210,-217.5,555,401.99,
Nicholas Russo,-74,lifters-view?id=35738,33.,Nicholas Russo,1992,,NY,71.53,205,-212.5,-212.5,105,112.5,117.5,230,-240,,552.5,407.36,
NATHAN BLACKABY,-74,lifters-view?id=24969,34.,NATHAN BLACKABY,1986,,MT,72.81,185,192.5,-200,112.5,122.5,-127.5,235,-255,-255,550,400.24,
Michael Han,-74,lifters-view?id=37907,35.,Michael Han,1988,,DC,70.36,177.5,185,195,122.5,127.5,130,202.5,215,222.5,547.5,408.71,
Steven Lachina,-74,lifters-view?id=33264,37.,Steven Lachina,1990,,NY,73.07,-187.5,192.5,-202.5,112.5,117.5,-122.5,225,235,-240,545,395.62,
James Johnson,-74,lifters-view?id=10934,38.,James Johnson,1990,,VA,71.97,182.5,-192.5,200,115,120,125,200,215,-227.5,540,396.31,
Forbes Huang,-74,lifters-view?id=36582,39.,Forbes Huang,1990,Murder of Crows Barball Club,NY,72.83,187.5,-195,-197.5,122.5,125,-127.5,217.5,-227.5,227.5,540,392.90,
Yuechuan Sun,-74,lifters-view?id=37357,40.,Yuechuan Sun,1992,,NY,73.75,200,-210,212.5,102.5,110,112.5,-205,205,-225,530,382.13,
Paul Flores,-74,lifters-view?id=23891,41.,Paul Flores,1993,,NJ,73.29,180,-187.5,-190,110,115,117.5,207.5,217.5,227.5,525,380.26,
Austin Ragno,-74,lifters-view?id=32865,42.,Austin Ragno,1988,Warhouse Gym,PA,72.75,172.5,182.5,187.5,125,-130,-130,190,205,210,522.5,380.48,
Kyle Degennaro,-74,lifters-view?id=41241,43.,Kyle Degennaro,1993,,CT,72.48,167.5,175,180,105,115,120,212.5,220,-230,520,379.65,
Tony Giap,-74,lifters-view?id=30409,44.,Tony Giap,1992,,MA,74.00,182.5,-192.5,-197.5,130,-137.5,-137.5,195,205,-212.5,517.5,372.24,
Bob Gendler,-74,lifters-view?id=4960,45.,Bob Gendler,1981,,MD,73.44,165,172.5,-182.5,127.5,135,-137.5,195,205,-212.5,512.5,370.64,
Marcos Mercado,-74,lifters-view?id=29692,46.,Marcos Mercado,1987,,MN,70.35,160,170,-177.5,110,-117.5,-117.5,215,227.5,-237.5,507.5,378.85,
Ryan Baylark,-83,lifters-view?id=23338,3.,Ryan Baylark,1988,Team Titan,KS,82.58,245,257.5,260,190,197.5,201,275,287.5,-302.5,748.5,501.12,X
Yangsu Ren,-83,lifters-view?id=40589,5.,Yangsu Ren,1988,The Strength Athlete,CA,82.04,227.5,-240,240,150,157.5,-162.5,305,321,340,737.5,495.75,X
Dexter Jones,-83,lifters-view?id=32097,6.,Dexter Jones,1991,,OH,82.25,265,-277.5,-287.5,185,192.5,-200.5,267.5,280,-300,737.5,494.94,
Sean Collins,-83,lifters-view?id=15390,8.,Sean Collins,1990,,CT,79.52,240,-252.5,265,140,152.5,160,272.5,290,305,730,500.27,X
Mitchell Deskis,-83,lifters-view?id=40194,10.,Mitchell Deskis,1991,,TX,82.01,242.5,255,265,152.5,160,162.5,265,277.5,290,717.5,482.38,
Ross Leppala,-83,lifters-view?id=5171,11.,Ross Leppala,1984,Reactive Training Systems,AK,82.76,237.5,252.5,-265,177.5,187.5,192.5,250,265,272.5,717.5,479.72,
Alexander Rodriguez,-83,lifters-view?id=40872,12.,Alexander Rodriguez,1992,,MI,81.79,240,252.5,265,147.5,155,160,277.5,-287.5,287.5,712.5,479.80,
Robert Ali,-83,lifters-view?id=16534,13.,Robert Ali,1992,The Strength Guys,NY,82.25,250,262.5,272.5,-152.5,155,-162.5,-272.5,-277.5,277.5,705,473.13,
John Downing,-83,lifters-view?id=523,14.,John Downing,1990,The Strength Guys,OH,82.21,255,267.5,-275,165,172.5,-175,-260,260,-270,700,469.91,
Daniel Howell,-83,lifters-view?id=26250,15.,Daniel Howell,1994,,MA,81.77,232.5,240,245,125,132.5,-135,295,310,320.5,698,470.10,X
Gabriel Malone,-83,lifters-view?id=40160,16.,Gabriel Malone,1983,Strong Strong Friends,NY,81.73,245,257.5,-267.5,150,155,157.5,272.5,282.5,-295,697.5,469.91,
Drew Thompson,-83,lifters-view?id=6396,17.,Drew Thompson,1988,Team L.A.B.,MO,82.11,230,240,245,185,192.5,-200.5,240,250,260,697.5,468.58,X
Ryan Kiecker,-83,lifters-view?id=41333,18.,Ryan Kiecker,1991,,VA,82.56,245,260,-272.5,142.5,150,157.5,250,265,280,697.5,467.05,
Rolando Verduzco,-83,lifters-view?id=24265,19.,Rolando Verduzco,1984,,AZ,82.70,-245,250,-257.5,-170,170,-172.5,255,267.5,272.5,692.5,463.21,
Sol Na,-83,lifters-view?id=25598,20.,Sol Na,1991,Flexx Training Systems,GA,82.17,240,247.5,255,155,165,-170,252.5,260,265,685,459.98,
Adam Steede,-83,lifters-view?id=38122,23.,Adam Steede,1993,,FL,81.27,230,242.5,250,137.5,-142.5,-142.5,287.5,-297.5,-297.5,675,456.30,
Benjamin Smith,-83,lifters-view?id=35793,24.,Benjamin Smith,1988,Breed Elite Powerlifting,KY,80.61,217.5,230,237.5,155,165,170,245,257.5,265,672.5,456.96,
Alex Lau,-83,lifters-view?id=14458,25.,Alex Lau,1992,Murder of Crows Barball Club,NY,82.70,237.5,250,260,150,155,160,250,-265,-265,670,448.16,
Jonathan Losa,-83,lifters-view?id=40305,26.,Jonathan Losa,1982,Team Florida,FL,82.04,205,217.5,222.5,177.5,185,190,227.5,247.5,-270,660,443.65,
Steven Coburn,-83,lifters-view?id=37952,27.,Steven Coburn,1991,,OR,81.80,232.5,245,-257.5,140,-152.5,-162.5,272.5,-287.5,-300,657.5,442.76,
Kerry Thammavong,-83,lifters-view?id=35371,28.,Kerry Thammavong,1989,,FL,82.26,215,227.5,230,142.5,150,-160,262.5,272.5,277.5,657.5,441.25,
Mark Luehring-Jones,-83,lifters-view?id=24816,29.,Mark Luehring-Jones,1989,Murder of Crows Barball Club,NY,81.63,215,225,227.5,132.5,137.5,140,272.5,-287.5,287.5,655,441.60,
Chris Merola,-83,lifters-view?id=37361,30.,Chris Merola,1993,,NY,81.41,212.5,227.5,242.5,135,145,150,240,260,-275,652.5,440.63,X
David Lyons,-83,lifters-view?id=40161,31.,David Lyons,1992,,NY,82.20,220,227.5,-232.5,172.5,177.5,-185,235,-242.5,247.5,652.5,438.09,
Matthew Guzik,-83,lifters-view?id=17185,32.,Matthew Guzik,1992,,OH,82.56,227.5,242.5,247.5,137.5,145,147.5,257.5,-277.5,-277.5,652.5,436.91,
Kevin Guerrero,-83,lifters-view?id=23721,35.,Kevin Guerrero,1992,,NY,82.79,205,212.5,217.5,147.5,155,160,242.5,255,265,642.5,429.51,
Derrick Chance,-83,lifters-view?id=16941,36.,Derrick Chance,1989,,MD,81.04,210,222.5,230,147.5,155,162.5,227.5,242.5,247.5,640,433.41,
Brad Gernazian,-83,lifters-view?id=16085,37.,Brad Gernazian,1991,,GA,82.04,202.5,215,220,147.5,152.5,157.5,242.5,262.5,-267.5,640,430.21,
Stephen Justice,-83,lifters-view?id=37946,38.,Stephen Justice,1991,,OR,80.36,207.5,220,227.5,137.5,150,160,227.5,242.5,250,637.5,434.01,
Christopher Destephen,-83,lifters-view?id=40103,39.,Christopher Destephen,1986,,OH,79.38,220,227.5,230,140,145,-147.5,250,260,-272.5,635,435.67,
Cameron Barukzoy,-83,lifters-view?id=29689,40.,Cameron Barukzoy,1991,,MN,81.23,227.5,240,-250,137.5,150,-162.5,227.5,245,-252.5,635,429.39,
Michael McGinn,-83,lifters-view?id=24818,41.,Michael McGinn,1993,,NJ,81.86,190,197.5,207.5,135,142.5,150,245,257.5,272.5,630,424.05,
Josh Pelc,-83,lifters-view?id=25120,42.,Josh Pelc,1986,,MD,80.81,205,215,230,120,125,132.5,232.5,250,260,622.5,422.30,
Jonathan Lee,-83,lifters-view?id=39058,43.,Jonathan Lee,1991,,GA,81.91,215,227.5,-235,135,145,150,-230,230,242.5,620,417.14,
Jarrod Best,-83,lifters-view?id=37531,44.,Jarrod Best,1982,,VA,82.54,182.5,207.5,-217.5,-150,-150,150,245,260,-277.5,617.5,413.54,
Bao Vu,-83,lifters-view?id=36151,46.,Bao Vu,1993,,GA,82.83,207.5,215,-222.5,162.5,165,-170,220,227.5,232.5,612.5,409.33,X
Derek Beumel,-83,lifters-view?id=36111,48.,Derek Beumel,1989,,IN,81.71,190,200,205,145,150,155,225,240,250,610,411.02,
Nick Westgate,-83,lifters-view?id=30982,49.,Nick Westgate,1988,,MA,80.36,185,195,202.5,162.5,172.5,-177.5,220,232.5,-240,607.5,413.59,
PATRICK CARR,-83,lifters-view?id=24416,50.,PATRICK CARR,1990,Supreme Sports Performance & Training,VA,80.44,190,200,210,132.5,140,145,230,242.5,250,605,411.64,
Joshua Rickey,-83,lifters-view?id=30619,51.,Joshua Rickey,1987,,FL,81.82,187.5,197.5,205,-135,135,142.5,232.5,242.5,250,597.5,402.30,
Nathaniel Boone-Caldon,-83,lifters-view?id=33787,52.,Nathaniel Boone-Caldon,1979,,CO,81.92,187.5,197.5,207.5,127.5,132.5,137.5,232.5,245,252.5,597.5,402.00,
Ryne Golesh,-83,lifters-view?id=6382,53.,Ryne Golesh,1993,,CO,81.31,212.5,220,-232.5,152.5,162.5,-165,212.5,-227.5,-227.5,595,402.10,
Mark Springer,-83,lifters-view?id=30743,54.,Mark Springer,1989,Louisiana Legends,LA,81.46,185,195,205,145,152.5,160,220,230,-240,595,401.68,
