Name,Weightclass,Link,Placing,Name,YOB,Team,State,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points,Drug tested
Melvin Diaz,-74,lifters-view?id=5971,13.,Melvin Diaz,1989,,MD,73.20,195,200,-202.5,-107.5,110,-117.5,-242.5,-245,245,555,402.32,
Stephen Kelchaw,-74,lifters-view?id=4932,14.,Stephen Kelchaw,1986,,MD,72.70,197.5,210,-222.5,110,117.5,122.5,215,-237.5,-237.5,547.5,398.85,
Eric Hess,-74,lifters-view?id=9762,17.,Eric Hess,1989,,WI,74.00,190,200,-202.5,125,132.5,137.5,-192.5,192.5,-195,530,381.23,
Chris Nguyen,-74,lifters-view?id=4262,18.,Chris Nguyen,1989,,NJ,70.90,177.5,187.5,197.5,107.5,110,115,192.5,207.5,215,527.5,391.51,
Carmelo Costa,-74,lifters-view?id=25217,20.,Carmelo Costa,1985,,NJ,73.20,172.5,-180,185,-115,115,117.5,205,215,222.5,525,380.57,
Brett Hof,-74,lifters-view?id=5220,21.,Brett Hof,1987,,OH,72.10,-170,180,-182.5,125,-135,135,185,202.5,-212.5,517.5,379.33,
Zach Mayo,-74,lifters-view?id=16303,22.,Zach Mayo,1985,,VA,72.90,162.5,-167.5,170,120,125,-127.5,182.5,207.5,212.5,507.5,369.00,
Alexander Balacz,-74,lifters-view?id=25218,23.,Alexander Balacz,,,FL,73.50,172.5,182.5,-187.5,-110,110,-112.5,215,-220,-220,507.5,366.82,
Maxim Yamada-Brown,-74,lifters-view?id=25219,24.,Maxim Yamada-Brown,,,NJ,73.40,160,170,172.5,110,115,-120,210,217.5,-222.5,505,365.37,
Chris Keeley,-74,lifters-view?id=6861,25.,Chris Keeley,1986,,ME,71.70,160,172.5,182.5,92.5,97.5,105,177.5,192.5,202.5,490,360.64,
Steve Totino,-74,lifters-view?id=17527,26.,Steve Totino,1991,,,67.80,150,160,167.5,97.5,102.5,107.5,190,202.5,210,485,372.63,
Aaron Lane,-74,lifters-view?id=16952,27.,Aaron Lane,1986,,DC,72.90,150,157.5,-165,112.5,-120,125,165,180,195,477.5,347.19,
Brian Thompson,-74,lifters-view?id=16308,28.,Brian Thompson,1968,,VA,70.40,157.5,167.5,170,87.5,92.5,97.5,-192.5,207.5,-227.5,475,354.40,
Hrvoje Landeka,-74,lifters-view?id=25220,30.,Hrvoje Landeka,,,NJ,72.60,135,142.5,-152.5,115,-120,-120,185,200,210,467.5,340.95,
Jay Couture,-74,lifters-view?id=25221,31.,Jay Couture,1991,,NJ,73.00,137.5,150,-160,102.5,-110,110,182.5,-195,-195,442.5,321.43,
Charles Rodriguez,-74,lifters-view?id=25214,9.,Charles Rodriguez,,,NJ,68.60,135,150,-160,60,,,195,,,405,308.29,
Americo Nepa,-74,lifters-view?id=17008,35.,Americo Nepa,1991,,PA,73.00,172.5,185,187.5,-117.5,-117.5,-117.5,-205,,,0,0.00,
Billy Luther,-74,lifters-view?id=5214,36.,Billy Luther,1991,,OH,73.20,187.5,192.5,195,-125,-125,-125,-215,,,0,0.00,
Blake Yurchak,-74,lifters-view?id=24450,37.,Blake Yurchak,1989,,PA,74.00,165,-180,-185,-107.5,-107.5,,-210,,,0,0.00,
Ben Pollack,-83,lifters-view?id=4176,2.,Ben Pollack,1987,,TX,83.00,250,-262.5,262.5,157.5,165,-170,292.5,302.5,318,745.5,497.62,
Jonathan Peebles,-83,lifters-view?id=4712,3.,Jonathan Peebles,1988,,NC,82.10,237.5,255,260,175,182.5,-185,-257.5,267.5,280,722.5,485.45,
John Downing,-83,lifters-view?id=523,6.,John Downing,1990,,OH,81.50,255,270,-275,170,177.5,-180,235,260,-272.5,707.5,477.49,
Tertitski Alex,-83,lifters-view?id=13261,7.,Tertitski Alex,1978,,FL,81.90,227.5,242.5,-252.5,147.5,152.5,160,287.5,-305,305,707.5,476.08,
Sean Noriega,-83,lifters-view?id=13952,1.,Sean Noriega,1996,,NY,82.10,235,245,255,145,155,160,255,272.5,-282.5,687.5,461.93,
Ross Leppala,-83,lifters-view?id=5171,9.,Ross Leppala,1984,,AK,82.90,232.5,247.5,257.5,165,175,-182.5,235,250,-260,682.5,455.91,
Jeff Hanselman,-83,lifters-view?id=17193,10.,Jeff Hanselman,1989,,OH,80.00,225,237.5,242.5,142.5,147.5,150,275,287.5,-295,680,464.24,
Daniel Haskin,-83,lifters-view?id=3528,11.,Daniel Haskin,1989,,MA,82.10,230,242.5,255,135,142.5,-147.5,255,270,280,677.5,455.21,
Coy Jorden,-83,lifters-view?id=5363,2.,Coy Jorden,1996,,TX,82.10,-220,220,230,142.5,150,-155,255,265,-275,645,433.38,
Drew Thompson,-83,lifters-view?id=6396,15.,Drew Thompson,1988,,MO,81.60,220,230,-235,160,167.5,170,240,-250,-250,640,431.62,
Ben Cass,-83,lifters-view?id=15538,16.,Ben Cass,1990,,CT,82.90,215,227.5,232.5,157.5,162.5,-167.5,245,-255,-255,640,427.52,
Jorge Unigarro,-83,lifters-view?id=6397,17.,Jorge Unigarro,1982,,NY,83.00,210,-217.5,-217.5,150,155,-160,260,275,-280,640,427.20,
Michael Tanzer,-83,lifters-view?id=6740,21.,Michael Tanzer,1988,,NJ,81.50,170,182.5,195,152.5,160,-167.5,227.5,237.5,255,610,411.69,
Mark Luehring-Jones,-83,lifters-view?id=24816,22.,Mark Luehring-Jones,1989,,NY,81.90,187.5,195,202.5,120,125,127.5,257.5,272.5,-277.5,602.5,405.42,
Brandon Christ,-83,lifters-view?id=17196,23.,Brandon Christ,1989,,PA,77.40,195,202.5,-210,-142.5,142.5,-145,242.5,252.5,-255,597.5,416.76,
Ozzie Hyppolite,-83,lifters-view?id=3193,24.,Ozzie Hyppolite,1980,,NY,82.70,-200,200,-222.5,150,-152.5,-152.5,227.5,247.5,-257.5,597.5,399.67,
Anthony Bevilacqua,-83,lifters-view?id=23928,25.,Anthony Bevilacqua,1987,,NY,80.50,197.5,210,-220,142.5,-152.5,-160,232.5,242.5,-252.5,595,404.60,
John Geisler,-83,lifters-view?id=7023,26.,John Geisler,1988,,NY,81.90,195,210,-215,115,127.5,-132.5,230,245,255,592.5,398.69,
Jake Daniel,-83,lifters-view?id=25225,27.,Jake Daniel,,,OH,81.50,200,-207.5,-207.5,147.5,152.5,-155,227.5,237.5,-240,590,398.19,
William Hazen,-83,lifters-view?id=6733,28.,William Hazen,1990,,NJ,82.40,210,-220,220,130,135,142.5,210,220,-225,582.5,390.51,
Greg Farris,-83,lifters-view?id=17400,29.,Greg Farris,1991,,OK,82.50,197.5,210,220,117.5,125,-132.5,210,225,237.5,582.5,390.22,
Eric Lohman,-83,lifters-view?id=6440,30.,Eric Lohman,1989,,MN,82.80,195,207.5,-215,-127.5,127.5,137.5,235,-250,-250,580,387.73,
SEAN CHUA,-83,lifters-view?id=16568,31.,SEAN CHUA,1990,,DC,79.20,190,202.5,207.5,115,122.5,-127.5,225,235,242.5,572.5,393.36,
David Braden,-83,lifters-view?id=4729,32.,David Braden,1990,,GA,80.40,200,207.5,215,120,130,132.5,200,210,222.5,570,387.94,
Frank Cintineo,-83,lifters-view?id=23931,33.,Frank Cintineo,1990,,MD,81.20,170,185,192.5,122.5,130,-132.5,220,237.5,245,567.5,383.86,
Tom Gregg,-83,lifters-view?id=4040,34.,Tom Gregg,1985,,NY,82.20,185,195,200,142.5,150,-155,212.5,217.5,-222.5,567.5,381.02,
Daniel Kim,-83,lifters-view?id=24840,35.,Daniel Kim,,,NJ,82.20,170,185,-195,135,-150,-150,222.5,240,247.5,567.5,381.02,
Nicalos Westgate,-83,lifters-view?id=16615,36.,Nicalos Westgate,1988,,MA,81.30,175,187.5,192.5,142.5,150,-157.5,190,205,217.5,560,378.50,
David Yeung,-83,lifters-view?id=17200,37.,David Yeung,1989,,OH,82.00,187.5,200,-207.5,142.5,-152.5,152.5,205,-217.5,-217.5,557.5,374.86,
Philip Wilkerson,-83,lifters-view?id=10946,38.,Philip Wilkerson,1985,,VA,82.90,-177.5,177.5,180,115,125,-132.5,222.5,252.5,-265,557.5,372.41,
Faustino Rios,-83,lifters-view?id=25226,39.,Faustino Rios,,,NV,80.00,192.5,-200,-200,-120,125,127.5,222.5,227.5,-230,547.5,373.78,
Nick Nutile,-83,lifters-view?id=25227,40.,Nick Nutile,,,,80.90,170,185,197.5,125,130,137.5,200,212.5,-220,547.5,371.15,
Adam Kosna,-83,lifters-view?id=25228,41.,Adam Kosna,,,VA,82.40,180,190,197.5,125,132.5,-135,205,217.5,-227.5,547.5,367.04,
Bob Gendler,-83,lifters-view?id=4960,42.,Bob Gendler,1981,,MD,82.50,175,185,-195,132.5,137.5,142.5,187.5,207.5,217.5,545,365.10,
Eric Rosenthal,-83,lifters-view?id=17998,43.,Eric Rosenthal,,,MA,81.50,152.5,162.5,170,115,125,-130,225,245,,540,364.45,
Maillard Howell,-83,lifters-view?id=14465,44.,Maillard Howell,1979,,NY,81.80,182.5,185,-190,140,-142.5,-142.5,207.5,215,-222.5,540,363.64,
Joseph Brudzinski,-83,lifters-view?id=17011,46.,Joseph Brudzinski,1981,,PA,80.70,180,192.5,200,110,-120,120,-200,200,215,535,363.27,
Scott Davidson,-83,lifters-view?id=17648,47.,Scott Davidson,1991,,MD,81.20,172.5,185,192.5,100,105,110,210,222.5,232.5,535,361.87,
Justin Haslam,-83,lifters-view?id=25229,49.,Justin Haslam,1990,,PA,77.60,152.5,165,-177.5,115,125,-130,207.5,222.5,235,525,365.56,
Ryan Stanley,-83,lifters-view?id=16950,50.,Ryan Stanley,1988,,MD,82.50,-175,175,-185,110,112.5,-117.5,225,232.5,-240,520,348.35,
Robert Cola,-83,lifters-view?id=25230,51.,Robert Cola,,,OH,82.90,165,177.5,182.5,105,-107.5,,210,225,230,517.5,345.69,
Bradley Gregg,-83,lifters-view?id=17037,53.,Bradley Gregg,1987,,NY,77.60,172.5,177.5,182.5,110,115,122.5,192.5,202.5,207.5,512.5,356.85,
Joe Baucco,-83,lifters-view?id=25231,54.,Joe Baucco,1991,,OH,82.40,167.5,172.5,-185,117.5,130,-137.5,192.5,205,-215,507.5,340.23,
Huaiyu Tan,-83,lifters-view?id=15926,56.,Huaiyu Tan,1977,,FL,81.00,162.5,172.5,-182.5,110,-120,120,192.5,207.5,-217.5,500,338.70,
Neil Jones,-83,lifters-view?id=24528,58.,Neil Jones,,,MO,82.30,160,170,180,110,115,117.5,160,172.5,180,477.5,320.35,
Jeffrey Martin,-83,lifters-view?id=8474,60.,Jeffrey Martin,1979,,PA,81.70,142.5,150,157.5,80,-87.5,-87.5,175,185,192.5,430,289.78,
Layne Norton,-93,lifters-view?id=6426,1.,Layne Norton,1981,,FL,91.70,275,290,300,162.5,172.5,177.5,295,312.5,322.5,800,506.00,
LS McClain,-93,lifters-view?id=1601,2.,LS McClain,1978,,TX,92.80,262.5,-280,-280,205,215,-227.5,282.5,297.5,-315,775,487.32,
Jordan Feigenbaum,-93,lifters-view?id=7636,4.,Jordan Feigenbaum,1985,,VA,92.10,242.5,257.5,260,177.5,180,185,287.5,307.5,-317.5,752.5,474.90,
Ryan Doris,-93,lifters-view?id=15659,5.,Ryan Doris,1987,,FL,92.00,262.5,275,287.5,162.5,170,175,262.5,275,287.5,750,473.63,
Michael Garozzo,-93,lifters-view?id=25242,6.,Michael Garozzo,1982,,NY,92.60,250,267.5,277.5,-147.5,152.5,160,282.5,300,307.5,745,468.98,
Kris Hunt,-93,lifters-view?id=1764,7.,Kris Hunt,1982,,IN,92.40,267.5,282.5,-297.5,150,160,-167.5,275,290,-302.5,732.5,461.55,
Rolan Coltherst,-93,lifters-view?id=14467,9.,Rolan Coltherst,1991,,NY,89.50,222.5,242.5,252.5,147.5,162.5,170,262.5,285,-300,707.5,452.94,
Anthony Parrella,-93,lifters-view?id=6428,10.,Anthony Parrella,1983,,NY,91.80,230,247.5,-257.5,157.5,162.5,-172.5,272.5,287.5,-297.5,697.5,440.89,
Michael Soya,-93,lifters-view?id=4182,11.,Michael Soya,1990,,PA,92.60,232.5,245,250,165,175,180,240,255,265,695,437.50,
Brian Minor,-93,lifters-view?id=6431,12.,Brian Minor,1984,,CO,92.60,222.5,237.5,242.5,155,165,-175,-267.5,267.5,285,692.5,435.93,
Andrey Grebenetsky,-93,lifters-view?id=4179,14.,Andrey Grebenetsky,1990,,TX,92.50,225,240,252.5,150,160,170,235,250,262.5,685,431.41,
Carlos Arbelaez,-93,lifters-view?id=2507,15.,Carlos Arbelaez,1987,,WA,92.70,245,-257.5,-257.5,152.5,-162.5,165,260,275,-282.5,685,431.00,
Mark Bruno,-93,lifters-view?id=4360,16.,Mark Bruno,1988,,MA,90.90,202.5,217.5,230,142.5,-150,150,280,300,-317.5,680,431.94,
David Woolson,-93,lifters-view?id=25243,17.,David Woolson,1991,,TX,91.50,235,-242.5,-242.5,145,155,160,285,-295,-295,680,430.51,
George Ritz,-93,lifters-view?id=17013,18.,George Ritz,1990,,PA,92.60,-225,237.5,-247.5,177.5,-182.5,-182.5,-265,265,-272.5,680,428.06,
Adam Lyon,-93,lifters-view?id=15054,19.,Adam Lyon,1989,,PA,91.00,192.5,217.5,,147.5,162.5,-172.5,257.5,280,297.5,677.5,430.14,
Tony Schwebach,-93,lifters-view?id=4181,21.,Tony Schwebach,1990,,GA,89.40,222.5,232.5,-237.5,142.5,152.5,157.5,257.5,272.5,282.5,672.5,430.80,
Oakley Walraven,-93,lifters-view?id=16447,23.,Oakley Walraven,1985,,GA,90.80,222.5,230,-235,172.5,182.5,187.5,215,235,252.5,670,425.85,
Michael Berg,-93,lifters-view?id=14017,24.,Michael Berg,1991,,WI,90.70,217.5,227.5,-232.5,142.5,-152.5,152.5,275,282.5,-287.5,662.5,421.28,
Steven Sala,-93,lifters-view?id=6751,25.,Steven Sala,1989,,NJ,91.00,255,-265,-265,165,175,-180,232.5,-245,,662.5,420.62,
Jacob Bradsher,-93,lifters-view?id=25244,28.,Jacob Bradsher,1978,,VA,91.20,-205,205,-235,142.5,157.5,-165,272.5,290,-307.5,652.5,413.82,
Jake Monroe,-93,lifters-view?id=4838,29.,Jake Monroe,1988,,IN,92.60,222.5,232.5,-242.5,132.5,140,145,260,275,-287.5,652.5,410.75,
Saul Vasquez,-93,lifters-view?id=18011,30.,Saul Vasquez,1991,,NY,89.80,217.5,230,-237.5,147.5,152.5,157.5,245,262.5,-272.5,650,415.42,
ANDREW COHN,-93,lifters-view?id=8799,31.,ANDREW COHN,1984,,MD,92.00,215,-227.5,,145,155,-160,272.5,-287.5,-295,642.5,405.74,
Christopher Gilbert,-93,lifters-view?id=17014,32.,Christopher Gilbert,1987,,PA,91.10,195,205,210,137.5,142.5,147.5,275,280,-287.5,637.5,404.49,
Elliott White,-93,lifters-view?id=9815,33.,Elliott White,1986,,VA,86.80,205,217.5,227.5,140,147.5,-152.5,-240,257.5,-267.5,632.5,411.57,
Jeff Bruno,-93,lifters-view?id=4364,34.,Jeff Bruno,1988,,MA,91.10,200,215,227.5,140,150,-152.5,252.5,-272.5,-272.5,630,399.74,
Jason Kaplan,-93,lifters-view?id=4486,35.,Jason Kaplan,1984,,NJ,90.60,195,212.5,227.5,145,152.5,157.5,225,242.5,-247.5,627.5,399.28,
Daniel Schneider,-93,lifters-view?id=24545,36.,Daniel Schneider,1990,,IA,90.90,202.5,210,220,142.5,150,-152.5,237.5,247.5,257.5,627.5,398.59,
Samuel Fisk,-93,lifters-view?id=15404,5.,Samuel Fisk,1995,,VA,89.40,222.5,230,-237.5,112.5,120,-125,260,275,-282.5,625,400.38,
Scott Acosta,-93,lifters-view?id=10674,39.,Scott Acosta,1982,,GA,92.80,197.5,210,215,152.5,160,165,220,227.5,237.5,617.5,388.28,
Brian Bellitto,-93,lifters-view?id=5398,40.,Brian Bellitto,1987,,CT,88.50,192.5,210,-222.5,147.5,160,165,210,227.5,237.5,612.5,394.45,
Nathaniel Hancock,-93,lifters-view?id=4948,42.,Nathaniel Hancock,1978,,MD,92.30,200,210,-215,167.5,175,,210,227.5,,612.5,386.18,
Jonas Broccard,-93,lifters-view?id=2991,43.,Jonas Broccard,1989,,KY,86.80,192.5,202.5,-207.5,132.5,140,142.5,240,252.5,265,610,396.93,
Andrew Brown,-93,lifters-view?id=15415,44.,Andrew Brown,1991,,VA,84.10,182.5,195,202.5,147.5,157.5,-160,217.5,232.5,242.5,602.5,399.10,
Tarek Hassanin,-93,lifters-view?id=24836,45.,Tarek Hassanin,,,NY,92.60,215,227.5,-237.5,137.5,-145,-145,-227.5,237.5,-255,602.5,379.27,
Phil Najemy,-93,lifters-view?id=4365,46.,Phil Najemy,1980,,MA,90.50,-210,210,-227.5,120,-130,-130,265,-285,,595,378.78,
Derick Simpson,-93,lifters-view?id=25245,47.,Derick Simpson,,,VA,91.30,182.5,195,-197.5,142.5,-147.5,150,240,250,-260,595,377.11,
Andrew Rowback,-93,lifters-view?id=13966,50.,Andrew Rowback,1989,,NY,92.30,180,187.5,197.5,142.5,147.5,155,222.5,237.5,-240,590,372.00,
Eric Harrell,-93,lifters-view?id=4949,52.,Eric Harrell,1986,,MD,88.80,205,-222.5,227.5,125,140,,215,-245,,582.5,374.43,
Vincent Mangione,-93,lifters-view?id=24351,53.,Vincent Mangione,1991,,NY,92.60,187.5,197.5,202.5,125,132.5,-137.5,230,-232.5,245,580,365.11,
Paul Wright,-93,lifters-view?id=18000,54.,Paul Wright,1978,,NH,87.60,182.5,195,207.5,122.5,132.5,137.5,212.5,225,-237.5,570,369.08,
Wintchell Bertrand,-93,lifters-view?id=24835,55.,Wintchell Bertrand,,,NY,91.40,-175,175,-182.5,135,142.5,-147.5,237.5,250,-260,567.5,359.51,
Michael Proctor,-93,lifters-view?id=6869,56.,Michael Proctor,1989,,MA,91.20,197.5,210,-220,115,-120,120,215,230,-232.5,560,355.15,
Reth Sorn,-93,lifters-view?id=23961,57.,Reth Sorn,1980,,PA,90.20,182.5,197.5,207.5,-125,130,-142.5,182.5,197.5,205,542.5,345.95,
Michael Lay,-93,lifters-view?id=23966,58.,Michael Lay,1982,,PA,89.60,150,160,182.5,125,-137.5,-137.5,182.5,205,227.5,535,342.29,
Josh Shaw,-93,lifters-view?id=17045,59.,Josh Shaw,1979,,CT,91.50,200,-210,-210,-117.5,117.5,-125,207.5,217.5,-225,535,338.71,
Elias Zeilah,-93,lifters-view?id=16959,60.,Elias Zeilah,1986,,MD,86.40,-175,175,-190,110,117.5,125,200,215,222.5,522.5,340.83,
Steve Gabriel,-93,lifters-view?id=18016,61.,Steve Gabriel,1978,,NY,90.60,175,185,190,115,120,125,190,200,207.5,522.5,332.47,
Craig Barroll,-93,lifters-view?id=7559,62.,Craig Barroll,1962,,PA,92.40,160,170,-175,135,-137.5,137.5,205,215,-225,522.5,329.23,
Joe Kline,-93,lifters-view?id=17544,63.,Joe Kline,1988,,NJ,91.00,160,170,-182.5,115,-122.5,-122.5,217.5,-232.5,-232.5,502.5,319.04,
Aaron Wicker,-93,lifters-view?id=24566,64.,Aaron Wicker,,,DC,87.40,170,177.5,-182.5,102.5,110,115,170,190,200,492.5,319.29,
Thomas Comerford Jr,-93,lifters-view?id=25246,65.,Thomas Comerford Jr,1986,,CT,92.20,162.5,-175,-175,102.5,110,-115,192.5,210,220,492.5,310.67,
Eric Ruiz,-93,lifters-view?id=24350,66.,Eric Ruiz,,,NY,92.30,150,165,175,110,120,130,150,165,182.5,487.5,307.37,
Dave Frankovic,-93,lifters-view?id=6773,67.,Dave Frankovic,1986,,NJ,92.60,182.5,-195,,130,137.5,-145,75,105,145,465,292.72,
Ronald Downing Jr,-93,lifters-view?id=24834,68.,Ronald Downing Jr,1987,,NJ,85.40,-215,-220,-220,-105,,,,,,0,0.00,
KONSTANTIN POPOV,-93,lifters-view?id=8800,69.,KONSTANTIN POPOV,1983,,NC,90.70,-215,-225,-225,-135,,,,,,0,0.00,
Karif Hyder,-93,lifters-view?id=6765,70.,Karif Hyder,1981,,NJ,91.20,227.5,-237.5,-237.5,-155,-155,-155,-317.5,-317.5,,0,0.00,
Ryan Mayo,-93,lifters-view?id=16619,71.,Ryan Mayo,1983,,ME,91.40,-182.5,-182.5,-207.5,-130,-130,,,,,0,0.00,
Temitope Adeyiga,-93,lifters-view?id=25247,72.,Temitope Adeyiga,,,MD,91.50,-240,-240,-240,155,162.5,165,295,-322.5,-322.5,0,0.00,
Eli Burks,-105,lifters-view?id=509,1.,Eli Burks,1987,,NE,103.90,267.5,285,295,175,185,190,317.5,337.5,352.5,837.5,502.33,
Garrett Blevins,-105,lifters-view?id=6464,2.,Garrett Blevins,1988,,CA,102.70,282.5,297.5,307.5,197.5,207.5,217.5,295,310,-317.5,835,503.00,
Bryce Lewis,-105,lifters-view?id=3665,3.,Bryce Lewis,1987,,CO,101.20,260,275,287.5,187.5,197.5,205,302.5,320,335,827.5,501.22,
Nick Tylutki,-105,lifters-view?id=641,4.,Nick Tylutki,1978,,MN,102.90,300,307.5,312.5,-180,180,-185,315,325,-345,817.5,492.05,
Douglas Bowen,-105,lifters-view?id=3600,5.,Douglas Bowen,1991,,PA,103.90,285,295,307.5,170,177.5,187.5,280,-302.5,317.5,812.5,487.34,
William LeBlanc,-105,lifters-view?id=3597,6.,William LeBlanc,1990,,TX,104.50,292.5,-302.5,302.5,167.5,175,180,305,317.5,-337.5,800,478.88,
Thomas O'Malley,-105,lifters-view?id=4056,7.,Thomas O'Malley,,,PA,103.90,265,-282.5,-282.5,160,170,-177.5,320,345,-355,780,467.84,
Collin Whitney,-105,lifters-view?id=25256,8.,Collin Whitney,1990,,PA,102.50,240,247.5,252.5,-190,190,-195,295,310,-317.5,752.5,453.61,
Joseph Franzo,-105,lifters-view?id=16829,10.,Joseph Franzo,1990,,CA,104.80,247.5,260,267.5,180,187.5,192.5,255,272.5,280,740,442.52,
Razzaq Manley,-105,lifters-view?id=13975,12.,Razzaq Manley,1986,,NY,103.80,250,-262.5,-262.5,185,192.5,-197.5,272.5,285,-290,727.5,436.50,
Isiah Gray,-105,lifters-view?id=23354,13.,Isiah Gray,1982,,TX,101.10,255,267.5,-277.5,175,182.5,-187.5,255,270,-275,720,436.32,
Christopher Thacker,-105,lifters-view?id=15420,14.,Christopher Thacker,1977,,IL,104.90,270,-285,-285,170,-175,175,265,275,-282.5,720,430.42,
Jeffrey Bigham,-105,lifters-view?id=5124,17.,Jeffrey Bigham,1976,,SC,103.20,212.5,230,245,160,172.5,-177.5,255,272.5,282.5,700,420.91,
Nathan Barna,-105,lifters-view?id=17229,1.,Nathan Barna,1996,,IN,104.40,230,-245,245,167.5,177.5,-187.5,260,275,-290,697.5,417.66,
Ryan Walsh,-105,lifters-view?id=2187,19.,Ryan Walsh,1986,,AK,94.30,240,250,260,140,157.5,167.5,242.5,265,-272.5,692.5,432.19,
Dylan Smith,-105,lifters-view?id=16969,20.,Dylan Smith,1988,,VA,103.90,225,237.5,-250,172.5,-182.5,187.5,240,-255,262.5,687.5,412.36,
David Squiller,-105,lifters-view?id=4966,21.,David Squiller,1990,,MD,103.30,210,225,235,165,172.5,-180,247.5,262.5,275,682.5,410.25,
Chris Kelly,-105,lifters-view?id=17048,22.,Chris Kelly,1991,,NY,95.60,230,245,-250,180,-187.5,-187.5,255,-265,-265,680,421.80,
Stephen Brindle,-105,lifters-view?id=10561,24.,Stephen Brindle,1983,,PA,98.90,215,230,235,162.5,172.5,180,252.5,262.5,-272.5,677.5,414.16,
Russell Harleston Jr,-105,lifters-view?id=25257,25.,Russell Harleston Jr,1987,,NY,103.20,200,220,230,-160,160,-182.5,250,267.5,282.5,672.5,404.37,
Josef Schaffer,-105,lifters-view?id=3648,27.,Josef Schaffer,1976,,CO,102.40,222.5,-235,-235,-192.5,-192.5,192.5,220,232.5,-235,647.5,390.44,
Sean Herbison,-105,lifters-view?id=16435,28.,Sean Herbison,1990,,FL,103.20,220,232.5,-247.5,132.5,-145,-145,252.5,277.5,-292.5,642.5,386.34,
Mark Sharp,-105,lifters-view?id=8347,29.,Mark Sharp,1987,,MO,104.00,215,225,237.5,140,145,150,230,242.5,255,642.5,385.24,
Andrew Rispoli,-105,lifters-view?id=23134,30.,Andrew Rispoli,1991,,NY,103.00,197.5,210,-220,122.5,132.5,142.5,250,272.5,287.5,640,385.09,
Thomas Haifley,-105,lifters-view?id=14733,31.,Thomas Haifley,1974,,MD,94.90,185,200,-205,150,162.5,167.5,250,270,-275,637.5,396.72,
Mark Houser,-105,lifters-view?id=15421,32.,Mark Houser,1990,,VA,95.60,217.5,227.5,235,137.5,-145,-145,262.5,-272.5,-272.5,635,393.89,
Horacio Nochetto,-105,lifters-view?id=16970,33.,Horacio Nochetto,1986,,MD,103.90,205,217.5,225,135,145,-152.5,245,260,-265,630,377.87,
Bryan Schaeffer,-105,lifters-view?id=29281,34.,Bryan Schaeffer,1979,,PA,105.00,200,220,225,120,130,135,235,252.5,265,625,373.50,
Kaisheem Muhammad,-105,lifters-view?id=4974,35.,Kaisheem Muhammad,1976,,MD,98.60,207.5,217.5,227.5,132.5,137.5,-142.5,242.5,255,-265,620,379.50,
Bradley Michaels,-105,lifters-view?id=25258,36.,Bradley Michaels,1986,,VA,101.90,215,232.5,-240,142.5,147.5,-157.5,227.5,240,-247.5,620,374.54,
CODY COLLIER,-105,lifters-view?id=24429,37.,CODY COLLIER,,,MD,97.50,207.5,217.5,-230,130,142.5,145,227.5,240,252.5,615,378.23,
Dustin Diedrich,-105,lifters-view?id=18030,38.,Dustin Diedrich,1985,,NH,99.70,225,232.5,237.5,132.5,137.5,140,220,235,-240,612.5,373.20,
Charlie Zamora,-105,lifters-view?id=24667,39.,Charlie Zamora,,,CA,104.40,202.5,217.5,-227.5,120,132.5,-140,247.5,250,260,610,365.27,
Vincent Cifani,-105,lifters-view?id=5265,40.,Vincent Cifani,1984,,OH,102.60,-220,-220,220,130,-137.5,-137.5,232.5,245,257.5,607.5,366.08,
John Mata,-105,lifters-view?id=15239,41.,John Mata,1983,,TX,101.40,210,227.5,235,125,-132.5,132.5,235,-250,-250,602.5,364.69,
Michael Pasquariello,-105,lifters-view?id=9404,42.,Michael Pasquariello,1985,,PA,98.20,170,187.5,207.5,130,-142.5,,260,-282.5,-282.5,597.5,366.33,
Kevin Mccloskey,-105,lifters-view?id=16297,43.,Kevin Mccloskey,1978,,VA,104.80,247.5,-260,-260,167.5,-177.5,-177.5,182.5,,,597.5,357.31,
Sean Jagat,-105,lifters-view?id=16831,44.,Sean Jagat,1988,CAN,,102.40,215,225,230,132.5,137.5,-142.5,185,227.5,-240,595,358.79,
Jordan Aronhalt,-105,lifters-view?id=14478,45.,Jordan Aronhalt,1988,,NY,97.10,212.5,225,-230,140,150,-155,190,205,215,590,363.50,
Mark Estrebillo,-105,lifters-view?id=5724,46.,Mark Estrebillo,1989,,ID,96.20,-230,230,-237.5,105,110,117.5,-230,230,-242.5,577.5,357.24,
Yuriy Paranyuk,-105,lifters-view?id=14479,47.,Yuriy Paranyuk,1988,,NY,101.70,185,200,207.5,127.5,135,-142.5,215,227.5,-247.5,570,344.62,
Eric Schwartzkopf,-105,lifters-view?id=25259,48.,Eric Schwartzkopf,,,VA,101.90,170,182.5,190,125,137.5,142.5,220,230,237.5,570,344.34,
Jose Camacho,-105,lifters-view?id=17657,49.,Jose Camacho,1987,,MD,101.40,185,197.5,202.5,117.5,125,135,195,210,227.5,565,341.99,
Bob Trotta,-105,lifters-view?id=23956,50.,Bob Trotta,1987,,NJ,101.80,165,182.5,187.5,137.5,-147.5,147.5,210,227.5,-230,562.5,339.98,
Mark Gerdesmeier,-105,lifters-view?id=6837,51.,Mark Gerdesmeier,1987,,AL,98.30,-195,195,-217.5,107.5,115,-120,232.5,247.5,-255,557.5,341.69,
