Name,Weightclass,Link,Placing,Name,YOB,Team,State,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points,Drug tested
Nick Westgate,-83,lifters-view?id=30982,37.,Nick Westgate,1988,,MA,80.05,200,210,-215,-157.5,157.5,-170,215,227.5,232.5,600,409.44,
Adrian Lucero,-83,lifters-view?id=31779,38.,Adrian Lucero,1990,,VA,80.80,-195,195,210,122.5,-130,130,245,257.5,260,600,407.10,
Nicholas Gutierrez,-83,lifters-view?id=6393,39.,Nicholas Gutierrez,1982,,TX,82.05,225,-245,-245,132.5,137.5,-142.5,215,232.5,-240,595,399.90,
Jacob Daniel,-83,lifters-view?id=26980,40.,Jacob Daniel,1991,,OH,82.32,187.5,197.5,207.5,140,-145,147.5,225,240,-247.5,595,399.13,
Brandon Christ,-83,lifters-view?id=17196,41.,Brandon Christ,1989,,PA,79.49,185,192.5,197.5,140,147.5,-152.5,230,242.5,-250,587.5,402.73,
David Braden,-83,lifters-view?id=4729,42.,David Braden,1990,,SC,80.81,210,217.5,225,125,132.5,135,217.5,-227.5,227.5,587.5,398.56,
Jeff Tirrell,-83,lifters-view?id=5509,43.,Jeff Tirrell,1986,,MI,81.50,200,-217.5,-217.5,132.5,140,-145,242.5,247.5,-260,587.5,396.50,
James Smith,-83,lifters-view?id=8500,44.,James Smith,1988,,AR,82.61,195,210,-212.5,142.5,152.5,-157.5,205,215,220,582.5,389.93,
Nathaniel Boone-Caldon,-83,lifters-view?id=33787,46.,Nathaniel Boone-Caldon,1979,,NC,82.16,190,197.5,-207.5,122.5,130,132.5,232.5,245,250,580,389.53,
Eric Perez,-83,lifters-view?id=30921,48.,Eric Perez,1991,,FL,81.85,212.5,-227.5,-227.5,122.5,-127.5,130,-212.5,212.5,230,572.5,385.35,
PATRICK CARR,-83,lifters-view?id=24416,49.,PATRICK CARR,1990,,VA,81.42,180,190,200,132.5,140,-145,217.5,227.5,230,570,384.92,
Keith Schneider,-83,lifters-view?id=5213,50.,Keith Schneider,1992,,OH,79.49,195,207.5,217.5,120,-125,-125,185,230,-260,567.5,389.02,
Matt Palmieri,-83,lifters-view?id=27058,51.,Matt Palmieri,1986,,TX,80.11,187.5,195,-200,130,137.5,142.5,215,217.5,-227.5,555,378.57,
Jesse Norris,-93,lifters-view?id=60,1.,Jesse Norris,1993,Flexx Training Systems,ID,92.06,307.5,327.5,-340,152.5,160,-167.5,330,-350,350,837.5,528.71,
LS McClain,-93,lifters-view?id=1601,3.,LS McClain,1978,,TX,92.52,257.5,272.5,285,207.5,217.5,227.5,285,300,-317.5,812.5,511.63,
Ashton Rouska,-93,lifters-view?id=1812,1.,Ashton Rouska,1997,Goggins Force,TX,85.28,280,290,-300,165,170,175,317.5,327.5,-332.5,792.5,520.75,
Derrington Wright,-93,lifters-view?id=25232,5.,Derrington Wright,1992,,TX,92.54,255,267.5,280,180,190,-195,292.5,315,-327.5,785,494.31,
Benjamin Rice,-93,lifters-view?id=1641,6.,Benjamin Rice,1989,,WA,93.00,267.5,282.5,292.5,157.5,167.5,170,307.5,320,-335,782.5,491.57,
Chris Dunn,-93,lifters-view?id=26921,7.,Chris Dunn,1984,Goggins Force,GA,90.52,255,270,277.5,180,187.5,-192.5,295,315,-327.5,780,496.47,
David Woolson,-93,lifters-view?id=25243,10.,David Woolson,1991,,TX,92.50,242.5,260,-272.5,162.5,172.5,-180,307.5,325,-339,757.5,477.07,
Shane Brady,-93,lifters-view?id=1765,11.,Shane Brady,1987,,AK,92.45,257.5,272.5,-282.5,175,180,187.5,267.5,285,-290,745,469.35,
Matthew Treherne,-93,lifters-view?id=26922,12.,Matthew Treherne,1989,Reactive Training Systems,GA,90.18,270,-282.5,-287.5,165,-175,-175,-287.5,302.5,-312.5,737.5,470.30,
Jacob Bradsher,-93,lifters-view?id=25244,15.,Jacob Bradsher,1978,,VA,89.65,-230,245,255,155,165,170,277.5,-302.5,302.5,727.5,465.38,
Daniel Croce,-93,lifters-view?id=32522,16.,Daniel Croce,1988,,NY,92.80,245,257.5,267.5,160,165,175,260,275,285,727.5,457.45,
Michael Garozzo,-93,lifters-view?id=25242,17.,Michael Garozzo,1982,Reactive Training Systems,NY,92.86,260,275,-282.5,147.5,155,-157.5,295,-315,-315,725,455.74,
BRENDAN GREENE,-93,lifters-view?id=31641,18.,BRENDAN GREENE,1989,,MD,90.94,-280,285,-295,-165,-165,165,-272.5,272.5,-300,722.5,458.86,
Drew Anderson,-93,lifters-view?id=10823,20.,Drew Anderson,1987,,FL,91.55,235,245,252.5,170,177.5,185,262.5,-272.5,272.5,710,449.43,
Brian Minor,-93,lifters-view?id=6431,21.,Brian Minor,1984,,CO,92.40,227.5,242.5,-247.5,167.5,175,180,272.5,287.5,-295,710,447.37,
Rusty Farris,-93,lifters-view?id=32029,23.,Rusty Farris,1988,,IN,92.40,217.5,237.5,-242.5,172.5,182.5,-185,272.5,285,-290,705,444.22,
Andre' Easter II,-93,lifters-view?id=33796,26.,Andre' Easter II,1990,Team Carolina,NC,92.85,235,245,252.5,177.5,187.5,-192.5,252.5,260,-267.5,700,440.09,
ANDREW GROOMS,-93,lifters-view?id=24199,27.,ANDREW GROOMS,1987,,CA,92.90,230,242.5,252.5,157.5,165,-172.5,260,272.5,280,697.5,438.38,
T. Justin Cooper,-93,lifters-view?id=30821,29.,T. Justin Cooper,1992,Reactive Training Systems,MD,92.50,227.5,240,245,152.5,160,162.5,265,275,285,692.5,436.14,
KONSTANTIN POPOV,-93,lifters-view?id=8800,30.,KONSTANTIN POPOV,1983,,NC,92.40,220,235,242.5,150,157.5,-162.5,260,280,-300,680,428.47,
Blaine Wilson,-93,lifters-view?id=32796,1.,Blaine Wilson,1999,,PA,84.38,232.5,250,257.5,170,-182.5,182.5,210,235,-237.5,675,446.24,
Michael Klunder,-93,lifters-view?id=29906,36.,Michael Klunder,1992,,CA,91.70,215,-232.5,232.5,150,160,-165,260,280,-290,672.5,425.36,
Andre Walkine,-93,lifters-view?id=32341,37.,Andre Walkine,1991,,GA,91.75,-192.5,192.5,235,145,165,-175,242.5,260,272.5,672.5,425.22,
Julian Hooks,-93,lifters-view?id=30349,38.,Julian Hooks,1988,,FL,92.45,-240,240,-245,165,-175,-175,260,265,-275,670,422.10,
Zachery McBey,-93,lifters-view?id=26269,39.,Zachery McBey,1989,,MA,93.00,220,-232.5,232.5,-162.5,162.5,172.5,250,265,-272.5,670,420.89,
Saul Vasquez,-93,lifters-view?id=18011,41.,Saul Vasquez,1991,,NY,88.30,215,227.5,240,147.5,155,160,252.5,267.5,-280,667.5,430.34,
AUSTON WALLACE,-93,lifters-view?id=31640,3.,AUSTON WALLACE,1997,,VA,91.57,237.5,250,-260,140,-147.5,-147.5,262.5,277.5,-287.5,667.5,422.46,
Mark Bruno,-93,lifters-view?id=4360,43.,Mark Bruno,1988,,MA,90.10,207.5,220,-232.5,142.5,-150,-150,272.5,290,302.5,665,424.27,
Elliott White,-93,lifters-view?id=9815,44.,Elliott White,1986,,VA,90.83,212.5,225,237.5,145,152.5,157.5,240,255,267.5,662.5,420.95,
Adam Curk,-93,lifters-view?id=14310,45.,Adam Curk,1991,,FL,87.05,212.5,225,230,147.5,155,-160,247.5,255,272.5,657.5,427.18,
Steven Sala,-93,lifters-view?id=6751,46.,Steven Sala,1989,Team Rohr,IL,92.60,255,267.5,-270,165,-175,-175,200,225,,657.5,413.90,
Eric Duggan,-93,lifters-view?id=30663,47.,Eric Duggan,1988,,NY,92.95,217.5,-227.5,-227.5,170,-177.5,-177.5,270,-282.5,-282.5,657.5,413.17,
Ronnie Green,-93,lifters-view?id=29547,48.,Ronnie Green,2017,,GA,91.44,222.5,235,245,150,157.5,-165,227.5,240,252.5,655,414.81,
Christopher Aydin,-93,lifters-view?id=6399,49.,Christopher Aydin,1988,Reactive Training Systems,PA,92.20,220,235,237.5,165,-175,-175,245,252.5,-260,655,413.17,
Kalil Zaky,-93,lifters-view?id=25130,50.,Kalil Zaky,1991,,MD,92.95,185,195,207.5,145,157.5,165,255,272.5,282.5,655,411.60,
Jason Kaplan,-93,lifters-view?id=4486,51.,Jason Kaplan,1984,,NJ,91.01,225,237.5,242.5,150,-160,160,232.5,240,250,652.5,414.21,
HARRY LIGHTSEY,-93,lifters-view?id=23735,53.,HARRY LIGHTSEY,1989,,NY,92.04,235,242.5,247.5,147.5,155,-157.5,240,250,-260,652.5,411.92,
Jeremy Cox,-93,lifters-view?id=4719,54.,Jeremy Cox,1990,,GA,92.86,205,217.5,-227.5,155,162.5,-165,250,262.5,270,650,408.59,
Markus Stover,-93,lifters-view?id=28015,55.,Markus Stover,1989,,IL,92.06,205,225,-237.5,132.5,-142.5,142.5,250,280,-285,647.5,408.77,
ADAM MARTINEZ,-93,lifters-view?id=31849,56.,ADAM MARTINEZ,1991,,CA,92.22,235,245,-250,142.5,150,157.5,245,-260,-260,647.5,408.38,
Richard Lagdon,-93,lifters-view?id=30350,57.,Richard Lagdon,1985,Reactive Training Systems,VA,92.65,225,235,237.5,155,160,-162.5,232.5,242.5,247.5,645,405.90,
Michael Parrott,-93,lifters-view?id=10892,58.,Michael Parrott,1985,Goggins Force,TX,86.65,232.5,240,-242.5,140,145,150,240,252.5,-257.5,642.5,418.46,
Eric Davis,-93,lifters-view?id=23479,61.,Eric Davis,1986,,VA,92.08,-197.5,197.5,-205,142.5,150,152.5,265,275,287.5,637.5,402.39,
Kyle Planchon,-93,lifters-view?id=25962,62.,Kyle Planchon,1982,,CT,92.60,212.5,230,242.5,132.5,-142.5,-142.5,237.5,250,262.5,637.5,401.31,
Tyler Carlton,-93,lifters-view?id=26409,64.,Tyler Carlton,1988,,CO,91.50,212.5,222.5,232.5,137.5,142.5,150,227.5,240,252.5,635,402.02,
BRENDAN TAYLOR,-93,lifters-view?id=33095,65.,BRENDAN TAYLOR,1985,,IL,91.65,220,230,-240,140,-150,-150,265,-277.5,-277.5,635,401.70,
Brian Bellitto,-93,lifters-view?id=5398,66.,Brian Bellitto,1987,,CT,91.39,205,222.5,-235,150,162.5,167.5,212.5,230,240,630,399.11,
Michael Sapudar,-93,lifters-view?id=4713,67.,Michael Sapudar,1986,,NJ,90.60,212.5,-225,225,137.5,145,-150,237.5,250,255,625,397.69,
Aaron Gauntt,-93,lifters-view?id=28109,68.,Aaron Gauntt,1989,,TX,91.97,207.5,220,227.5,137.5,145,-150,232.5,247.5,-260,620,391.59,
Lu Galvez,-93,lifters-view?id=29911,69.,Lu Galvez,1988,,CA,92.56,225,237.5,-245,132.5,-140,140,232.5,-247.5,-247.5,610,384.06,
JOSHUA NOBLE,-93,lifters-view?id=28502,70.,JOSHUA NOBLE,1985,,IA,90.52,232.5,242.5,-252.5,132.5,-137.5,-137.5,232.5,-242.5,-242.5,607.5,386.67,
Mark Jones,-93,lifters-view?id=8710,71.,Mark Jones,1991,,PA,92.92,192.5,205,-215,155,165,-170,220,235,-240,605,380.18,
Shawn Burke,-93,lifters-view?id=32135,72.,Shawn Burke,1992,,NY,90.99,197.5,212.5,-217.5,135,-142.5,-142.5,240,255,-257.5,602.5,382.53,
Alexander Moore,-93,lifters-view?id=33797,73.,Alexander Moore,1989,,IN,91.36,212.5,222.5,-237.5,122.5,130,137.5,225,242.5,-250,602.5,381.74,
Justin Grensing,-93,lifters-view?id=27209,74.,Justin Grensing,1984,,MN,91.02,190,210,-222.5,147.5,-165,-165,227.5,237.5,-242.5,595,377.71,
Ryan Dagnall,-93,lifters-view?id=31184,75.,Ryan Dagnall,1988,,PA,90.67,187.5,200,-215,140,147.5,-157.5,230,245,-255,592.5,376.83,
Lamarvin Hunley,-93,lifters-view?id=29721,76.,Lamarvin Hunley,1987,,TX,92.55,282.5,-300,,,,,,,,282.5,177.86,
Daniel Libre,-93,lifters-view?id=26514,77.,Daniel Libre,1986,,WA,86.85,255,-265,-265,160,162.5,-165,-292.5,-295,-295,0,0.00,
Kristopher Hunt,-93,lifters-view?id=4180,80.,Kristopher Hunt,1982,,IN,92.66,267.5,282.5,-297.5,152.5,160,167.5,-275,-275,-275,0,0.00,
Bryce Lewis,-105,lifters-view?id=3665,1.,Bryce Lewis,1987,,CO,103.36,282.5,300,313,200,210,-217.5,325,342.5,345,868,521.58,
Garrett Blevins,-105,lifters-view?id=6464,2.,Garrett Blevins,1988,,CA,104.60,297.5,310,320,207.5,220,-227.5,300,317.5,327.5,867.5,519.11,
Joe Hardy,-105,lifters-view?id=1634,3.,Joe Hardy,1991,,DE,100.54,280,287.5,300,210,220,-225,310,325,-330,845,513.17,
KEVIN MAYS,-105,lifters-view?id=32274,6.,KEVIN MAYS,1989,,MI,103.62,265,267.5,-275,172.5,177.5,-187.5,317.5,327.5,-337.5,772.5,463.81,
John Norcott,-105,lifters-view?id=684,7.,John Norcott,1989,,MA,104.04,260,275,285,160,175,-180,275,295,312.5,772.5,463.11,
Joseph Franzo,-105,lifters-view?id=16829,9.,Joseph Franzo,1990,Flexx Training Systems,CA,104.82,260,272.5,282.5,195,202.5,207.5,262.5,-277.5,277.5,767.5,458.89,
Garrett Bailey,-105,lifters-view?id=28988,10.,Garrett Bailey,1992,,LA,98.50,247.5,262.5,275,155,165,-170,325,-340,-340,765,468.41,
Walker Bradshaw,-105,lifters-view?id=30676,11.,Walker Bradshaw,1992,,NY,103.84,260,272.5,-282.5,167.5,-175,175,287.5,307.5,317.5,765,458.92,
Cardell Oliver,-105,lifters-view?id=24373,12.,Cardell Oliver,1978,Goggins Force,GA,102.52,-260,-260,260,182.5,192.5,195,-300,300,-322.5,755,455.11,
David Squiller,-105,lifters-view?id=4966,15.,David Squiller,1990,,MD,104.28,242.5,257.5,267.5,170,180,185,262.5,277.5,285,737.5,441.76,
Michael Petrovich,-105,lifters-view?id=30239,19.,Michael Petrovich,1988,,MI,101.56,262.5,277.5,-287.5,150,160,-165,262.5,277.5,287.5,725,438.55,
Salvador Trejo,-105,lifters-view?id=32593,20.,Salvador Trejo,1988,,CA,102.80,247.5,255,-260,155,165,-170,287.5,305,-317.5,725,436.52,
Razzaq Manley,-105,lifters-view?id=13975,21.,Razzaq Manley,1986,,NY,103.88,242.5,-252.5,252.5,185,190,-195,257.5,272.5,282.5,725,434.86,
Justin Martin,-105,lifters-view?id=4460,23.,Justin Martin,1986,,MS,102.90,250,267.5,277.5,147.5,160,-165,257.5,277.5,280,717.5,431.86,
Matthew Swanson,-105,lifters-view?id=5697,24.,Matthew Swanson,1979,,IL,100.84,240,260,-265,150,157.5,160,275,295,-302.5,715,433.72,
Carlos Arbelaez,-105,lifters-view?id=2507,25.,Carlos Arbelaez,1987,,WA,101.54,250,262.5,-272.5,160,175,177.5,272.5,-285,-290,712.5,431.06,
Russell Harleston Jr,-105,lifters-view?id=25257,26.,Russell Harleston Jr,1987,,NY,102.76,230,242.5,-250,170,-175,-175,282.5,295,-305,707.5,426.06,
Keith Osayande,-105,lifters-view?id=14578,27.,Keith Osayande,1992,,TX,104.54,262.5,-272.5,-272.5,147.5,152.5,-160,292.5,-307.5,,707.5,423.44,
Chris Kelly,-105,lifters-view?id=17048,28.,Chris Kelly,1991,,NY,94.90,247.5,255,265,162.5,170,-177.5,262.5,-270,270,705,438.72,
Cort Severns,-105,lifters-view?id=25466,29.,Cort Severns,1981,,IL,96.00,232.5,245,-252.5,152.5,160,-165,265,287.5,297.5,702.5,434.92,
Dylan Smith,-105,lifters-view?id=16969,30.,Dylan Smith,1988,,VA,104.36,230,242.5,252.5,177.5,185,190,245,260,-272.5,702.5,420.66,
David Rocklage,-105,lifters-view?id=31421,31.,David Rocklage,1989,,FL,104.45,250,262.5,275,125,140,-142.5,265,275,287.5,702.5,420.59,
Ben Caffey,-105,lifters-view?id=8358,32.,Ben Caffey,1979,,MO,103.72,237.5,257.5,262.5,142.5,-150,150,267.5,285,287.5,700,420.14,
Johnathon Jackson,-105,lifters-view?id=33180,34.,Johnathon Jackson,1990,,GA,104.15,220,232.5,240,170,175,182.5,265,270,275,697.5,418.01,
Gregory Brock,-105,lifters-view?id=33802,36.,Gregory Brock,1984,,MD,103.45,232.5,-245,245,165,172.5,-177.5,250,262.5,-272.5,680,408.48,
Dustin Adams,-105,lifters-view?id=32207,37.,Dustin Adams,1987,,FL,100.98,-235,235,-262.5,202.5,-217.5,-217.5,240,-270,,677.5,410.77,
Zack Newnam,-105,lifters-view?id=15100,38.,Zack Newnam,1990,,TX,97.58,235,250,262.5,145,147.5,,250,265,-277.5,675,414.99,
Joseph Filippello,-105,lifters-view?id=30301,39.,Joseph Filippello,1991,,IL,101.60,240,255,-262.5,132.5,145,-147.5,260,275,-285,675,408.24,
Ricky Hayes,-105,lifters-view?id=4655,40.,Ricky Hayes,1987,,GA,104.50,230,242.5,-250,157.5,-165,,262.5,275,-280,675,404.06,
Bryan Schaeffer,-105,lifters-view?id=29281,42.,Bryan Schaeffer,1979,,PA,103.10,217.5,227.5,-237.5,132.5,140,145,257.5,270,280,652.5,392.48,
Rob Rykowski,-105,lifters-view?id=28248,44.,Rob Rykowski,1984,,MA,100.98,100,110,120,140,147.5,152.5,270,287.5,-307.5,560,339.53,
Collin Hughes,-105,lifters-view?id=11954,45.,Collin Hughes,1990,,AL,93.90,222.5,240,,-150,-150,-150,-222.5,222.5,-232.5,0,0.00,
Jerrold Beach,-105,lifters-view?id=33803,46.,Jerrold Beach,1990,,IL,100.62,235,242.5,-247.5,167.5,-177.5,-177.5,-282.5,,,0,0.00,
Jared Martin,-120,lifters-view?id=6495,2.,Jared Martin,1989,Team Rohr,IN,119.06,320,325,335,182.5,192.5,197.5,317.5,325,-327.5,857.5,493.92,
Chris Jones,-120,lifters-view?id=2638,4.,Chris Jones,1998,,TX,118.40,292.5,-305,-305,232.5,240,-245,300,-312.5,-312.5,832.5,480.19,
Michael Tuchscherer,-120,lifters-view?id=13374,5.,Michael Tuchscherer,1985,Reactive Training Systems,TX,119.10,297.5,317.5,330,190,200,202.5,257.5,272.5,285,817.5,470.80,
Nathan Alexander,-120,lifters-view?id=24357,6.,Nathan Alexander,1982,,WA,119.45,252.5,-272.5,282.5,182.5,-190,190,327.5,345,-360,817.5,470.47,
Isaiah Grice,-120,lifters-view?id=6656,8.,Isaiah Grice,1990,,MI,116.75,-270,-285,285,185,195,-210,315,-320,-320,795,460.15,
Austen Vickers,-120,lifters-view?id=10357,9.,Austen Vickers,1991,,WV,117.50,280,290,300,170,182.5,-187.5,282.5,307.5,-320,790,456.46,
Matthew Cronin,-120,lifters-view?id=16974,10.,Matthew Cronin,1990,,VA,118.90,275,290,295,195,207.5,-215,260,275,285,787.5,453.76,
Carlos R. Hernandez,-120,lifters-view?id=33808,11.,Carlos R. Hernandez,1990,,MD,117.05,-242.5,242.5,260,195,210,215,260,280,290,765,442.48,
Kevin Phillipson,-120,lifters-view?id=6170,12.,Kevin Phillipson,1980,Reactive Training Systems,FL,117.60,235,250,260,180,190,192.5,292.5,310,-320,762.5,440.50,
Zachary Sprenkle,-120,lifters-view?id=30574,1.,Zachary Sprenkle,1997,,FL,109.75,250,265,272.5,187.5,195,-200,265,277.5,290,757.5,446.09,
C J Iliff,-120,lifters-view?id=27592,15.,C J Iliff,1990,,OH,117.10,247.5,260,277.5,167.5,180,190,247.5,262.5,277.5,745,430.83,
Michael Carsley,-120,lifters-view?id=4742,16.,Michael Carsley,1988,,GA,119.35,240,252.5,260,170,175,-177.5,280,302.5,307.5,742.5,427.46,
Tyler Cook,-120,lifters-view?id=2550,18.,Tyler Cook,1991,,OH,113.35,262.5,272.5,-280,172.5,-182.5,182.5,-280,280,-292.5,735,428.73,
Chris Peterson,-120,lifters-view?id=15850,19.,Chris Peterson,1986,Team Rohr,NE,117.90,245,255,-262.5,-175,175,-182.5,-285,285,-307.5,715,412.84,
Alexander Colins,-120,lifters-view?id=26414,20.,Alexander Colins,1983,,CO,116.85,230,242.5,247.5,157.5,167.5,-172.5,260,270,-275,685,396.34,
Mike McCoy,-120,lifters-view?id=70,21.,Mike McCoy,1991,,NC,108.10,-255,-257.5,-260,-170,-170,-170,-292,,,0,0.00,
Julien Macario,-120,lifters-view?id=32518,22.,Julien Macario,1969,,NJ,118.10,-277.5,-277.5,-277.5,172.5,185,-195,245,262.5,-275,0,0.00,
Ray Williams,120+,lifters-view?id=1768,1.,Ray Williams,1986,,MS,178.04,410,435,456,225,235,240,340,360,383,1079,581.69,
Dennis Cornelius,120+,lifters-view?id=9463,2.,Dennis Cornelius,1980,Team Rohr,OK,124.48,352.5,375,392.5,242.5,255,-262.5,317.5,337.5,-347.5,985,561.75,
Lakeem BradBerry,120+,lifters-view?id=24327,5.,Lakeem BradBerry,1990,,NY,176.84,332.5,340,347.5,202.5,210,217.5,322.5,330,-335,895,483.03,
William Burrell,120+,lifters-view?id=5421,6.,William Burrell,1986,,AL,133.82,300,315,-327.5,205,210,215,-312.5,312.5,327.5,857.5,482.60,
John Haughney,120+,lifters-view?id=27402,7.,John Haughney,1986,,PA,125.60,277.5,285,295,192.5,-200,-200,325,335,342.5,830,472.52,
Justin Davis,120+,lifters-view?id=26648,9.,Justin Davis,1989,,SC,147.85,272.5,287.5,-300,197.5,-205,-205,320,332.5,-345,817.5,453.22,
Dominic Sirianni,120+,lifters-view?id=9919,10.,Dominic Sirianni,1977,Reactive Training Systems,FL,132.40,292.5,307.5,315,197.5,207.5,215,275,-287.5,-287.5,805,453.86,
Tyler Griffeth,120+,lifters-view?id=26192,12.,Tyler Griffeth,1988,,NV,137.75,275,285,-295,175,185,195,287.5,307.5,-320,787.5,441.16,
Brian Donohue,120+,lifters-view?id=24858,13.,Brian Donohue,1985,,NJ,147.65,247.5,262.5,272.5,170,-182.5,182.5,272.5,292.5,-307.5,747.5,414.49,
George Diers,-53,lifters-view?id=32700,1.,George Diers,2000,,NE,50.68,-80,80,-92.5,40,45,47.5,102.5,112.5,-125,240,242.02,
Brandon  Kight,-59,lifters-view?id=23340,1.,Brandon  Kight,2001,,GA,57.52,142.5,148,155,87.5,-92.5,-92.5,160,170,173,415.5,368.59,
Ethan Tomford,-59,lifters-view?id=32078,2.,Ethan Tomford,2002,,OH,58.42,107.5,-110,115,67.5,72.5,-77.5,147.5,-152.5,-152.5,335,292.86,
Nathan Gajewski,-74,lifters-view?id=26686,1.,Nathan Gajewski,2000,,WI,73.30,125,135,-140,82.5,92.5,-95,127.5,145,-150,372.5,269.76,
Jake Robison,-74,lifters-view?id=25620,2.,Jake Robison,2001,,GA,72.64,117.5,130,-137.5,52.5,60,-65,125,142.5,-145,332.5,242.39,
Carter Schell,-59,lifters-view?id=31509,3.,Carter Schell,1999,,GA,58.22,142.5,145,-150,82.5,92.5,-95,192.5,197.5,207.5,445,390.27,
Chenney Tran,-59,lifters-view?id=26198,4.,Chenney Tran,1998,,KS,57.47,137.5,142.5,150,75,80,-82.5,155,162.5,-167.5,392.5,348.50,
Graham Payne-Reichert,-59,lifters-view?id=29268,5.,Graham Payne-Reichert,2000,,PA,58.23,132.5,145,-155,60,67.5,-70,142.5,155,160,372.5,326.65,
Henry Diers,-66,lifters-view?id=23316,1.,Henry Diers,1999,,NE,64.71,170,-182.5,-182.5,92.5,97.5,102.5,182.5,187.5,190,462.5,369.17,
Steven Gassert,-66,lifters-view?id=24810,2.,Steven Gassert,2000,,NY,63.47,147.5,155,162.5,110,117.5,125,155,165,172.5,460,373.24,
Kevin Liu,-66,lifters-view?id=15270,3.,Kevin Liu,2000,,CA,64.33,-122.5,122.5,130,92.5,97.5,102.5,152.5,162.5,172.5,405,324.89,
Zachary Morgan,-66,lifters-view?id=5193,4.,Zachary Morgan,2000,,OH,63.10,122.5,130,132.5,80,85,-87.5,170,-175,175,392.5,320.08,
Matthew Gabbey,-66,lifters-view?id=31212,5.,Matthew Gabbey,1998,,NC,60.76,82.5,90,-100,55,62.5,-65,125,-135,-135,277.5,233.99,
James English,-74,lifters-view?id=31006,1.,James English,1999,,MA,71.87,170,185,192.5,115,125,130,222.5,240,247.5,570,418.78,
Hector Figueroa,-74,lifters-view?id=29604,2.,Hector Figueroa,1999,,FL,73.59,182.5,195,-200,127.5,-132.5,-132.5,215,235,-242.5,557.5,402.63,
Antonino Fazio,-74,lifters-view?id=28541,3.,Antonino Fazio,1999,,NY,72.93,172.5,180,-187.5,130,137.5,-140,202.5,220,-240,537.5,390.71,
Alex Hong,-74,lifters-view?id=28092,4.,Alex Hong,1998,,CA,73.17,192.5,202.5,-217.5,130,138,140,185,190,-200,532.5,386.12,
Ben Cooney,-74,lifters-view?id=27555,5.,Ben Cooney,1998,,NE,69.01,187.5,-195,-197.5,105,112.5,115,210,220,-232.5,522.5,395.90,
Nicholas Chludzinski,-74,lifters-view?id=26247,6.,Nicholas Chludzinski,1998,,PA,73.38,192.5,-205,-205,112.5,-120,-122.5,200,215,-227.5,520,376.27,
Luis Perales,-74,lifters-view?id=14137,7.,Luis Perales,1999,Carrizo Springs,TX,73.17,155,167.5,177.5,112.5,122.5,-127.5,195,207.5,210,510,369.80,
Bryan Alcarazo,-74,lifters-view?id=31431,8.,Bryan Alcarazo,1999,,FL,73.82,145,160,165,102.5,110,115,195,210,-220,490,353.09,
Andrew Le,-83,lifters-view?id=32571,1.,Andrew Le,1999,,CA,82.18,207.5,222.5,230,137.5,145,-150,240,255,-262.5,630,423.05,
Matthew Jones,-83,lifters-view?id=32155,2.,Matthew Jones,1999,,OH,79.39,202.5,212.5,220,127.5,137.5,-147.5,227.5,247.5,262.5,620,425.32,
Javier Martinez,-83,lifters-view?id=32192,3.,Javier Martinez,1999,,FL,82.70,205,215,222.5,130,-137.5,,245,267.5,-277.5,620,414.72,
Ameeruddeen Shamsul-bahri,-83,lifters-view?id=33066,4.,Ameeruddeen Shamsul-bahri,1998,,MN,81.16,175,185,187.5,145,152.5,-157.5,242.5,255,-272.5,595,402.58,
Christian Tobbe,-83,lifters-view?id=26850,5.,Christian Tobbe,1999,,KY,81.25,-215,-215,215,120,-127.5,127.5,217.5,232.5,-237.5,575,388.76,
Mackenzie Rowell,-83,lifters-view?id=33777,6.,Mackenzie Rowell,1999,,NC,81.93,152.5,-160,160,100,107.5,115,180,187.5,-192.5,462.5,311.12,
Caden Burkamper,-83,lifters-view?id=32049,7.,Caden Burkamper,1999,,IA,81.38,-160,-160,160,82.5,90,-95,195,210,-220,460,310.73,
Alex Efird,-93,lifters-view?id=29230,2.,Alex Efird,1999,,CA,92.54,202.5,225,230,115,-122.5,122.5,262.5,-272.5,-272.5,615,387.27,
Logan Morrison,-93,lifters-view?id=3923,3.,Logan Morrison,1999,,FL,93.00,192.5,202.5,-207.5,112.5,120,-122.5,205,210,217.5,540,339.23,
Michael Luther,-93,lifters-view?id=29967,4.,Michael Luther,1996,,TX,86.29,167.5,177.5,187.5,100,-107.5,110,192.5,205,-215,502.5,328.03,
Dalton Staller,-93,lifters-view?id=2726,5.,Dalton Staller,1998,,WI,91.28,170,177.5,-182.5,107.5,115,117.5,185,195,-205,490,310.61,
Will McKenzie,-93,lifters-view?id=15200,6.,Will McKenzie,1999,,GA,89.87,150,160,170,105,110,-112.5,200,-210,-210,480,306.67,
Evan Ethridge,-93,lifters-view?id=33189,7.,Evan Ethridge,2000,,TN,90.83,165,170,177.5,95,97.5,102.5,-185,185,190,470,298.64,
NICHOLAS GAYESKI,-93,lifters-view?id=26032,8.,NICHOLAS GAYESKI,1999,,MI,92.48,155,160,-167.5,95,102.5,-105,167.5,182.5,192.5,455,286.60,
Jaden Burgess Eisch,-120,lifters-view?id=33804,1.,Jaden Burgess Eisch,1999,,WI,116.20,265,-280,-280,157.5,167.5,-177.5,262.5,-272.5,,695,402.75,
